Date,Company Name,Company Ticker,ceoRating,ceoRatingSize,upMgmtRating,upMgmtRatingSize,overallRating,overallRatingSize,Price,PriceMA10,PriceMA14
2022/2/20,Air Products and Chemicals,APD,0.874175,191,3.51439,291,3.98734,380,238.819672,246.8946915027256,251.35467211368092
2022/1/23,Air Products and Chemicals,APD,0.860589,191,3.52551,291,3.97737,380,278.792389,286.5409037661469,288.1692404403035
2021/12/19,Air Products and Chemicals,APD,0.85767,191,3.45532,291,3.93076,380,292.992493,292.75246452327826,292.1192508610248
2021/11/21,Air Products and Chemicals,APD,0.860804,191,3.49886,291,3.9616,380,292.413055,296.6966774849833,296.37773328647046
2021/10/24,Air Products and Chemicals,APD,0.868755,191,3.55007,291,3.99647,380,286.019531,281.11063013059885,277.46613178221037
2021/9/19,Air Products and Chemicals,APD,0.863173,191,3.59298,291,4.04108,380,255.663254,261.01762123379314,261.8860094615717
2021/8/22,Air Products and Chemicals,APD,0.855928,191,3.55993,291,4.01834,380,261.141113,270.0650104564752,271.9424238513542
2021/7/18,Air Products and Chemicals,APD,0.863624,191,3.56374,291,4.03048,380,278.814819,281.7697275489064,282.3553119852771
2021/6/20,Air Products and Chemicals,APD,0.859316,191,3.60382,291,4.05535,380,284.319122,290.13563053289295,290.41781258415665
2021/5/23,Air Products and Chemicals,APD,0.847326,191,3.51745,291,4.09143,380,289.651947,288.9113052996049,287.8913480643368
2021/4/18,Air Products and Chemicals,APD,0.822262,191,3.41267,291,4.0328,380,279.248627,276.42453804820394,275.30166976051527
2021/3/21,Air Products and Chemicals,APD,0.853911,191,3.41372,291,4.09687,380,266.094604,261.57475231099363,260.460983907151
2021/2/21,Air Products and Chemicals,APD,0.852221,191,3.53821,291,4.12639,380,254.963852,252.80636229476767,254.01218995103628
2021/1/24,Air Products and Chemicals,APD,0.844611,191,3.55772,291,4.0848,380,274.017517,274.3036173241151,273.0894641696313
2020/12/27,Air Products and Chemicals,APD,0.787139,191,3.42822,291,4.0255,380,258.001221,257.3755090934432,258.22246522959574
2020/11/29,Air Products and Chemicals,APD,0.804386,191,3.39936,291,4.08267,380,267.115631,266.32346745080883,267.425605904955
2020/10/25,Air Products and Chemicals,APD,0.821376,191,3.40049,291,4.08771,380,282.662048,283.90718784853163,284.2832588271401
2020/9/27,Air Products and Chemicals,APD,0.821905,191,3.27346,291,4.02709,380,278.224396,280.9332893949275,281.65606233027364
2022/7/31,Akamai,AKAM,0.966769,624,4.04817,752,4.44155,947,96.220001,93.09434057692076,92.65540819332243
2022/7/24,Akamai,AKAM,0.966889,624,4.04903,752,4.44208,947,94.129997,91.1034498388062,91.10918531157388
2022/6/19,Akamai,AKAM,0.972784,624,4.01127,752,4.43251,947,89.529999,93.39441340120435,94.8430877022749
2022/5/22,Akamai,AKAM,0.973302,624,3.98683,752,4.44972,947,97.510002,99.08627662323319,100.64319390189767
2022/4/17,Akamai,AKAM,0.976193,624,4.05166,752,4.47931,947,118.989998,118.8134972257611,118.48343453783119
2022/3/20,Akamai,AKAM,0.974445,624,4.03408,752,4.46386,947,117.620003,111.97023277791612,111.19156698844645
2022/2/20,Akamai,AKAM,0.985455,624,4.07028,752,4.50042,947,100.330002,107.94360438804527,109.18409414073092
2022/1/23,Akamai,AKAM,0.983065,624,4.05907,752,4.51984,947,112.610001,113.22446553606727,113.50480686129872
2021/12/19,Akamai,AKAM,0.9874,624,4.09627,752,4.54763,947,115.349998,114.283244955134,113.66805614343605
2021/11/21,Akamai,AKAM,0.989557,624,4.0958,752,4.53933,947,110.980003,109.81195084845835,109.37567397436116
2021/10/24,Akamai,AKAM,0.989389,624,4.09204,752,4.52784,947,107.930000,106.59302880635369,106.34682495271198
2021/9/19,Akamai,AKAM,0.987605,624,4.04227,752,4.49703,947,109.489998,111.97324122499025,112.33488522782956
2021/8/22,Akamai,AKAM,0.986434,624,3.99917,752,4.47605,947,114.489998,114.79270081882439,115.19816120594666
2021/7/18,Akamai,AKAM,0.984458,624,3.94364,752,4.46491,947,117.029999,116.64016207012048,116.66071979939628
2021/6/20,Akamai,AKAM,0.982039,624,3.89515,752,4.45113,947,114.629997,116.57893885938338,116.29743587944326
2021/5/23,Akamai,AKAM,0.979495,624,3.86777,752,4.4201,947,113.529999,112.28661401954558,111.62157080077347
2021/4/18,Akamai,AKAM,0.975683,624,3.87025,752,4.4151,947,105.959999,104.19090285914295,103.61599559084507
2021/3/21,Akamai,AKAM,0.975916,624,3.86262,752,4.41111,947,99.400002,98.53373789772681,98.5095701547385
2021/2/21,Akamai,AKAM,0.971123,624,3.8835,752,4.40864,947,98.860001,103.82988456755342,105.21467999782088
2021/1/24,Akamai,AKAM,0.962468,624,3.84151,752,4.36097,947,109.059998,106.94166562270085,106.35941226010472
2020/12/27,Akamai,AKAM,0.954444,624,3.83183,752,4.32123,947,107.459999,105.88386403840252,105.40170170659636
2020/11/29,Akamai,AKAM,0.949143,624,3.84253,752,4.27827,947,104.320000,102.35470918025348,102.0888276132929
2020/10/25,Akamai,AKAM,0.942642,624,3.73223,752,4.21812,947,106.750000,109.38633432338253,109.72713593151151
2020/9/27,Akamai,AKAM,0.932335,624,3.61008,752,4.14077,947,111.470001,110.13007442581718,110.07136215898507
2022/7/31,Alaska Air Group,ALK,0.619063,291,3.34536,400,3.93793,533,44.330002,43.19354675720565,42.902805131663996
2022/7/24,Alaska Air Group,ALK,0.620906,291,3.35071,400,3.94142,533,42.750000,42.19482311681366,42.03068066929175
2022/6/19,Alaska Air Group,ALK,0.653681,291,3.39436,400,3.96246,533,40.419998,42.72032040193204,43.66960931989816
2022/5/22,Alaska Air Group,ALK,0.651318,291,3.33838,400,3.93956,533,46.099998,47.359973124471935,48.19588366762653
2022/4/17,Alaska Air Group,ALK,0.674422,291,3.36041,400,4.00552,533,57.110001,55.2664048932556,55.220982298782154
2022/3/20,Alaska Air Group,ALK,0.642529,291,3.33743,400,3.97701,533,55.189999,52.31297108259877,52.284245616995314
2022/2/20,Alaska Air Group,ALK,0.640535,291,3.30902,400,3.98964,533,58.790001,57.966120707270704,57.35504890230864
2022/1/23,Alaska Air Group,ALK,0.711691,291,3.37454,400,4.00201,533,52.020000,54.24017338919841,54.17665723944059
2021/12/19,Alaska Air Group,ALK,0.732283,291,3.43261,400,4.06647,533,50.029999,50.26376112715878,50.50849733674595
2021/11/21,Alaska Air Group,ALK,0.726256,291,3.44391,400,4.05337,533,52.740002,54.60520297504604,54.99469203959758
2021/10/24,Alaska Air Group,ALK,0.719604,291,3.46514,400,4.0561,533,53.810001,56.988951382892836,57.457512471532425
2021/9/19,Alaska Air Group,ALK,0.728386,291,3.49865,400,4.03251,533,56.919998,56.854130834526295,56.87999984955108
2021/8/22,Alaska Air Group,ALK,0.827722,291,3.6082,400,4.07627,533,54.349998,56.02543792989181,56.439460570691686
2021/7/18,Alaska Air Group,ALK,0.828012,291,3.61376,400,4.04489,533,54.619999,58.0324624909062,58.85061639444577
2021/6/20,Alaska Air Group,ALK,0.932004,291,3.60985,400,3.99603,533,63.310001,64.59380411510963,65.15080622615069
2021/5/23,Alaska Air Group,ALK,1,291,3.59434,400,4.03598,533,68.070000,68.57777903389751,68.495515761845
2021/4/18,Alaska Air Group,ALK,0.873653,291,3.64539,400,4.05363,533,69.330002,70.40532540550386,70.26442805879265
2021/3/21,Alaska Air Group,ALK,0.879573,291,3.65124,400,4.07359,533,70.779999,69.37596203944648,68.35922232456409
2021/2/21,Alaska Air Group,ALK,0.861299,291,3.53761,400,4.04496,533,62.279999,58.34318316518964,57.33251349664831
2021/1/24,Alaska Air Group,ALK,0.851914,291,3.47812,400,3.97455,533,54.470001,53.748501902976095,53.26971102849671
2020/12/27,Alaska Air Group,ALK,0.862266,291,3.44518,400,3.97948,533,52.250000,50.87050007758351,50.63820179034564
2020/11/29,Alaska Air Group,ALK,0.865491,291,3.4116,400,3.95681,533,51.549999,48.99210708196287,47.70285022999326
2020/10/25,Alaska Air Group,ALK,0.865821,291,3.41312,400,3.89606,533,41.570000,39.65161936748477,39.32078188384606
2020/9/27,Alaska Air Group,ALK,0.861515,291,3.30395,400,3.768,533,36.700001,38.438721552490286,38.79383901762702
2022/7/31,Albemarle Corporation,ALB,0.709197,42,3.31906,77,3.7891,95,244.309998,226.8634042068117,223.33364622903525
2022/7/24,Albemarle Corporation,ALB,0.711225,42,3.32125,77,3.79135,95,221.460007,212.2315035123582,211.33490367569453
2022/6/19,Albemarle Corporation,ALB,0.608808,42,3.29066,77,3.74362,95,212.039993,225.75012881552124,229.4408254931735
2022/5/22,Albemarle Corporation,ALB,0.841948,42,3.31708,77,3.80792,95,236.071747,229.03525484416843,225.700999055246
2022/4/17,Albemarle Corporation,ALB,0.719613,42,3.22747,77,3.80839,95,210.561539,211.20678962512272,210.88613796973277
2022/3/20,Albemarle Corporation,ALB,,42,3.17697,77,3.73958,95,197.931259,188.96733335615244,189.53120416709461
2022/2/20,Albemarle Corporation,ALB,,42,3.25884,77,3.79046,95,190.069519,218.55671474072494,219.95046522928817
2022/1/23,Albemarle Corporation,ALB,,42,3.24506,77,3.78305,95,211.979919,224.9953909904028,227.36512788690834
2021/12/19,Albemarle Corporation,ALB,,42,3.28249,77,3.66166,95,229.037964,244.6768246543481,248.46590590953616
2021/11/21,Albemarle Corporation,ALB,,42,3.33249,77,3.67985,95,279.955261,270.9980390226889,267.60491152729185
2021/10/24,Albemarle Corporation,ALB,,42,3.30713,77,3.73598,95,230.296860,228.92047354923568,227.512491293844
2021/9/19,Albemarle Corporation,ALB,,42,3.29899,77,3.74788,95,225.661285,231.77679114703898,231.7696310710861
2021/8/22,Albemarle Corporation,ALB,,42,3.24693,77,3.71613,95,218.164597,219.2606863347452,217.46225259249942
2021/7/18,Albemarle Corporation,ALB,,42,3.25708,77,3.80292,95,179.413773,177.37068033877617,175.38281085835848
2021/6/20,Albemarle Corporation,ALB,,42,3.17084,77,3.7365,95,156.880295,164.49965310871232,164.81965246567006
2021/5/23,Albemarle Corporation,ALB,,42,3.29818,77,3.83676,95,158.124725,157.7456544695333,157.9173038491872
2021/4/18,Albemarle Corporation,ALB,,42,3.13942,77,3.56135,95,150.643585,148.40140467259118,148.26918670994323
2021/3/21,Albemarle Corporation,ALB,,42,3.13969,77,3.56016,95,150.118408,151.94919015775002,151.9129130610194
2021/2/21,Albemarle Corporation,ALB,,42,3.11271,77,3.52465,95,154.349579,155.52867694657036,157.21158843622936
2021/1/24,Albemarle Corporation,ALB,,42,3.25956,77,3.53103,95,171.685104,174.40879441668955,171.71098581730428
2020/12/27,Albemarle Corporation,ALB,,42,3.46385,77,3.56528,95,147.895676,141.4243945138115,139.6396121946525
2020/11/29,Albemarle Corporation,ALB,,42,3.49169,77,3.69895,95,135.687881,127.81049700598666,124.25085574226182
2020/10/25,Albemarle Corporation,ALB,,42,3.18355,77,3.64699,95,95.097832,93.2755661823482,92.90797857773234
2020/9/27,Albemarle Corporation,ALB,,42,3.0355,77,3.56575,95,83.309158,88.94451948273701,89.9348221931913
2022/7/31,Alexandria Real Estate Equities,ARE,1,11,4.11198,15,4.09437,20,165.779999,155.02176009133873,152.8374785669868
2022/7/24,Alexandria Real Estate Equities,ARE,1,11,4.11198,15,4.09437,20,150.220001,145.94308826368268,145.4898978365053
2022/6/19,Alexandria Real Estate Equities,ARE,1,11,4.26924,15,3.99575,20,130.703873,141.23285285274716,145.2008002258303
2022/5/22,Alexandria Real Estate Equities,ARE,1,11,4.26924,15,3.99575,20,158.405807,163.16142961098004,166.27670933638854
2022/4/17,Alexandria Real Estate Equities,ARE,1,11,4.30782,15,3.88848,20,194.577972,197.71768331686707,197.41253879850655
2022/3/20,Alexandria Real Estate Equities,ARE,1,11,4.24016,15,3.98033,20,192.941177,189.2522358596723,188.8122236575574
2022/2/20,Alexandria Real Estate Equities,ARE,1,11,4.24016,15,3.97434,20,183.049545,184.56398024993547,185.89440685335953
2022/1/23,Alexandria Real Estate Equities,ARE,1,11,4.24016,15,3.97434,20,193.868225,202.915194910708,204.61027232023363
2021/12/19,Alexandria Real Estate Equities,ARE,1,11,4.24016,15,3.975,20,211.306473,208.8166524883474,207.53823637730815
2021/11/21,Alexandria Real Estate Equities,ARE,1,11,4.24016,15,3.9776,20,202.701935,202.3914219129215,202.13028120273063
2021/10/24,Alexandria Real Estate Equities,ARE,1,11,4.24016,15,3.98012,20,204.310989,198.65484832401657,197.23985487428357
2021/9/19,Alexandria Real Estate Equities,ARE,1,11,4.24016,15,3.98317,20,189.100174,195.2713780667601,196.3216047668083
2021/8/22,Alexandria Real Estate Equities,ARE,1,11,4.24016,15,3.98554,20,201.965668,200.29304189055856,199.5383898625509
2021/7/18,Alexandria Real Estate Equities,ARE,1,11,4.136,15,3.86484,20,188.846573,184.65559779631093,183.66678273207654
2021/6/20,Alexandria Real Estate Equities,ARE,1,11,4.00116,15,3.92123,20,177.102982,179.69938737809474,179.24187830068993
2021/5/23,Alexandria Real Estate Equities,ARE,1,11,4.00121,15,3.91811,20,169.269669,169.36981178199832,169.6829557926253
2021/4/18,Alexandria Real Estate Equities,ARE,1,11,4.00126,15,3.99973,20,170.287598,166.03026114460374,165.15727580683904
2021/3/21,Alexandria Real Estate Equities,ARE,1,11,4.00126,15,3.99973,20,159.789215,159.49490793944406,159.04651395899143
2021/2/21,Alexandria Real Estate Equities,ARE,1,11,4.00126,15,3.99973,20,160.126343,163.31829094438714,163.41918603778643
2021/1/24,Alexandria Real Estate Equities,ARE,1,11,4.22382,15,4.14207,20,162.630722,162.71870956281256,162.81817508286065
2020/12/27,Alexandria Real Estate Equities,ARE,1,11,3.85204,15,3.90425,20,167.036606,166.73944553472765,165.88438345667257
2020/11/29,Alexandria Real Estate Equities,ARE,1,11,3.85204,15,3.90425,20,155.205261,155.6320226322339,155.2365830300668
2020/10/25,Alexandria Real Estate Equities,ARE,1,11,3.85204,15,3.90425,20,153.673660,154.3551935510563,154.66156620835892
2020/9/27,Alexandria Real Estate Equities,ARE,1,11,3.85204,15,3.90425,20,150.724197,151.6690498957771,152.7831587559215
2022/7/31,Align Technology,ALGN,0.941584,475,3.95257,669,4.24118,797,280.970001,267.20931703000673,264.67540459956496
2022/7/24,Align Technology,ALGN,0.941679,475,3.95353,669,4.24199,797,265.880005,263.34306074371506,260.7156889613611
2022/6/19,Align Technology,ALGN,0.944101,475,3.99156,669,4.2849,797,234.470001,248.91937191843644,254.37136674554762
2022/5/22,Align Technology,ALGN,0.954474,475,4.03286,669,4.30921,797,275.040009,277.75966205514953,285.4200964430924
2022/4/17,Align Technology,ALGN,0.967246,475,4.0776,669,4.33066,797,409.820007,420.16737018611826,423.724654901119
2022/3/20,Align Technology,ALGN,0.973948,475,4.08052,669,4.32514,797,442.869995,429.0438733815637,437.06945328803545
2022/2/20,Align Technology,ALGN,0.980582,475,4.08487,669,4.33872,797,498.649994,510.6320883524771,510.6704705476505
2022/1/23,Align Technology,ALGN,0.980748,475,4.10958,669,4.35842,797,462.779999,518.322840441808,535.1883010853085
2021/12/19,Align Technology,ALGN,0.977257,475,4.10559,669,4.35018,797,609.059998,624.4454836367527,630.1663889587212
2021/11/21,Align Technology,ALGN,0.974023,475,4.10415,669,4.33033,797,683.289978,683.193548200943,678.4623678932559
2021/10/24,Align Technology,ALGN,0.973038,475,4.10562,669,4.34069,797,590.559998,607.8220919193255,617.0788199941859
2021/9/19,Align Technology,ALGN,0.974153,475,4.07666,669,4.35194,797,719.380005,716.9606699652782,714.8367542262861
2021/8/22,Align Technology,ALGN,0.97045,475,4.03555,669,4.34703,797,681.570007,683.5196791129187,681.345933753096
2021/7/18,Align Technology,ALGN,0.97498,475,3.98696,669,4.34482,797,616.119995,623.9454003673463,621.788900416677
2021/6/20,Align Technology,ALGN,0.982432,475,4.05493,669,4.39024,797,601.640015,600.2895484736493,597.7924136640443
2021/5/23,Align Technology,ALGN,0.980322,475,4.02772,669,4.40254,797,591.750000,576.6140474948243,577.3055521632483
2021/4/18,Align Technology,ALGN,0.980595,475,4.01808,669,4.42413,797,606.330017,584.5789003777778,576.1970120702182
2021/3/21,Align Technology,ALGN,0.978152,475,3.97107,669,4.38514,797,529.460022,534.3741437601059,537.8262614906746
2021/2/21,Align Technology,ALGN,0.974703,475,3.98216,669,4.41375,797,599.250000,596.8659284874508,591.504408420515
2021/1/24,Align Technology,ALGN,0.976695,475,4.07957,669,4.43752,797,534.080017,549.514986890566,547.6228900405591
2020/12/27,Align Technology,ALGN,0.979249,475,4.07326,669,4.42,797,528.030029,522.9138016739632,518.2172219777025
2020/11/29,Align Technology,ALGN,0.976765,475,4.07577,669,4.41208,797,475.500000,464.4402934804031,460.50187557676884
2020/10/25,Align Technology,ALGN,0.972709,475,4.17292,669,4.45958,797,469.559998,374.7345786309421,362.7614219555149
2020/9/27,Align Technology,ALGN,0.969024,475,4.11443,669,4.4298,797,317.929993,318.2975341100057,317.8762171950714
2022/7/31,Allegion,ALLE,0.883847,124,3.30489,199,3.76948,257,105.699997,102.75505972570565,102.06309847940472
2022/7/24,Allegion,ALLE,0.884103,124,3.30513,199,3.77023,257,103.389999,100.14846927335985,99.84770348184306
2022/6/19,Allegion,ALLE,0.896065,124,3.31621,199,3.80007,257,95.669998,102.70218025809353,104.33399603759051
2022/5/22,Allegion,ALLE,0.892353,124,3.31452,199,3.80466,257,108.638382,110.53114194660868,110.95981362064745
2022/4/17,Allegion,ALLE,0.904714,124,3.32034,199,3.80058,257,106.995064,107.98767998663807,108.78220256109772
2022/3/20,Allegion,ALLE,0.895059,124,3.36496,199,3.8102,257,117.661697,114.81675597878551,114.65124366142987
2022/2/20,Allegion,ALLE,0.892454,124,3.34061,199,3.83518,257,113.251640,116.5382928052353,117.42500263277931
2022/1/23,Allegion,ALLE,0.877392,124,3.44635,199,3.79515,257,120.346619,123.36858340355181,124.26969212858337
2021/12/19,Allegion,ALLE,0.877717,124,3.4002,199,3.74126,257,126.905739,128.80488923198493,128.9108289339045
2021/11/21,Allegion,ALLE,0.87897,124,3.39523,199,3.74232,257,132.407104,132.54702589068225,132.11729200481074
2021/10/24,Allegion,ALLE,0.876865,124,3.4174,199,3.73988,257,132.130020,131.77491566105252,131.79946790990067
2021/9/19,Allegion,ALLE,0.914878,124,3.48432,199,3.76258,257,136.998810,139.9469253740329,140.08904139824
2021/8/22,Allegion,ALLE,0.928273,124,3.54345,199,3.8035,257,136.783615,136.91518614022272,136.62819354541972
2021/7/18,Allegion,ALLE,0.917203,124,3.53283,199,3.80536,257,136.704636,135.85037892475015,136.01607479899943
2021/6/20,Allegion,ALLE,0.935607,124,3.59103,199,3.84465,257,132.904556,135.67807113888338,135.87256482133097
2021/5/23,Allegion,ALLE,0.930579,124,3.45648,199,3.75682,257,135.374191,135.88717652820543,135.67398599720784
2021/4/18,Allegion,ALLE,0.947138,124,3.4557,199,3.81319,257,130.944092,128.17968613799408,127.11004696903852
2021/3/21,Allegion,ALLE,0.926829,124,3.38985,199,3.74782,257,118.057404,116.46583004144635,115.34051935784484
2021/2/21,Allegion,ALLE,0.913057,124,3.31423,199,3.72496,257,107.038887,109.99639822231478,110.44662348637162
2021/1/24,Allegion,ALLE,0.908032,124,3.4167,199,3.76545,257,111.504570,113.2929239342522,113.3874100774089
2020/12/27,Allegion,ALLE,0.920553,124,3.42418,199,3.72809,257,110.935310,110.36110858016907,110.26250746061821
2020/11/29,Allegion,ALLE,0.918487,124,3.41895,199,3.73297,257,111.834938,111.46539133063612,110.4520634301825
2020/10/25,Allegion,ALLE,0.90758,124,3.45856,199,3.80193,257,100.678848,101.28979328654304,101.03559406598467
2020/9/27,Allegion,ALLE,0.880604,124,3.23861,199,3.64296,257,95.159523,96.33691117956107,96.80653385334446
2022/7/31,Alliant Energy,LNT,0.334413,81,2.30216,118,2.72283,144,60.930000,58.43224007275347,58.13882141648602
2022/7/24,Alliant Energy,LNT,0.334804,81,2.30349,118,2.72431,144,57.011333,56.86428981061526,56.98823519186751
2022/6/19,Alliant Energy,LNT,0.360248,81,2.38708,118,2.80787,144,54.350868,57.13716434647085,57.860649199525774
2022/5/22,Alliant Energy,LNT,0.387603,81,2.53482,118,2.88834,144,58.242290,58.411516538239766,58.6089316687282
2022/4/17,Alliant Energy,LNT,0.420896,81,2.62458,118,3.0041,144,62.485050,62.76292696053919,62.44217921931286
2022/3/20,Alliant Energy,LNT,0.402178,81,2.65522,118,3.05818,144,59.449020,59.409440050800555,59.110588376238475
2022/2/20,Alliant Energy,LNT,0.51635,81,2.95825,118,3.38277,144,56.284843,56.57694496429312,56.87722627270308
2022/1/23,Alliant Energy,LNT,0.525453,81,2.9992,118,3.42092,144,58.478893,58.72700424260084,58.78700224521921
2021/12/19,Alliant Energy,LNT,0.517885,81,2.93481,118,3.28902,144,58.488678,57.95653107356884,57.52634378437678
2021/11/21,Alliant Energy,LNT,0.544078,81,2.90931,118,3.31577,144,55.572563,54.7838966620152,54.783368875166516
2021/10/24,Alliant Energy,LNT,0.572893,81,2.95849,118,3.35075,144,55.751808,54.70864949907241,54.72916801643724
2021/9/19,Alliant Energy,LNT,0.554005,81,2.84213,118,3.29882,144,56.189037,57.77793063522924,58.05589168211908
